[2025-07-31 17:31:21] [INFO] Daily bias for EURUSD: Neutral
[2025-07-31 17:31:21] [INFO] Daily bias for GBPUSD: Bearish
[2025-07-31 17:31:21] [INFO] Daily bias for XAUUSD: Bearish
[2025-07-31 17:31:21] [INFO] Daily bias for EURGBP: Neutral
[2025-07-31 17:31:21] [INFO] Daily bias for EURNZD: Neutral
[2025-07-31 17:34:32] [SUCCESS] Sweep confirmed on HTF for XAUUSD | Type: Bullish | Score: 1.0
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:42] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:42] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:43] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURGBP: 0.87157 - 0.87178 | Type: Bearish | Timeframe: M3
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:44] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG found for EURUSD: 1.15388 - 1.15427 | Type: Bearish | Timeframe: M30
[2025-08-01 20:48:45] [SUCCESS] FVG SL set for EURUSD: SL=1.15467
